team,opponent,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,penalty_minutes,home,win,loss,goal_diff,xg_diff
kazakhstan,indonesia,3,2,3.4997,2.2243,30,18,14,1,1,0,1,1.2753999999999999
iceland,mexico,5,4,3.3671,3.6297,29,32,29,1,1,0,1,-0.26259999999999994
china,switzerland,4,1,4.9177,2.2983000000000002,39,31,16,1,1,0,3,2.6193999999999997
pakistan,oman,8,1,4.9089,2.3567,36,22,12,1,1,0,7,2.5522
philippines,canada,2,1,2.33,1.56,25,15,6,1,1,0,1,0.77
serbia,india,1,2,3.5257,4.3078,34,44,16,1,0,1,-1,-0.7821000000000002
germany,saudi_arabia,2,1,2.8254,2.363,23,20,6,1,1,0,1,0.46240000000000014
south_korea,morocco,3,4,3.6182000000000003,2.702,37,26,12,1,0,1,-1,0.9162000000000003
singapore,panama,2,8,2.3966,6.6135,24,44,22,1,0,1,-6,-4.216900000000001
peru,netherlands,1,2,2.0647,1.2842,22,15,12,1,0,1,-1,0.7805000000000002
france,morocco,6,5,4.8849,2.8454,50,30,2,1,1,0,1,2.0395
mongolia,uk,2,1,2.556,2.2014,22,19,6,1,1,0,1,0.3546
canada,rwanda,2,1,1.738,2.0765,15,20,12,1,1,0,1,-0.3384999999999998
china,thailand,5,4,4.2292000000000005,2.7332,29,25,8,1,1,0,1,1.4960000000000004
vietnam,guatemala,1,6,1.1978,4.6719,16,34,19,1,0,1,-5,-3.4741
mexico,saudi_arabia,2,1,2.1089,2.6066000000000003,23,20,20,1,1,0,1,-0.49770000000000003
usa,south_korea,4,0,3.5291,2.8774,28,27,12,1,1,0,4,0.6517
singapore,indonesia,2,3,2.8334,3.3156,26,32,16,1,0,1,-1,-0.48219999999999974
switzerland,uk,3,2,3.6304999999999996,3.4631,34,31,18,1,1,0,1,0.16739999999999977
ethiopia,germany,3,4,3.9222,4.2607,31,37,18,1,0,1,-1,-0.3384999999999998
peru,panama,0,3,2.4255,2.5221999999999998,22,24,12,1,0,1,-3,-0.09669999999999979
new_zealand,france,2,3,2.9904,5.1787,23,35,20,1,0,1,-1,-2.1883
uk,pakistan,6,1,3.4958,3.4068,21,29,10,1,1,0,5,0.08899999999999997
uae,kazakhstan,1,5,1.334,3.8191,13,36,22,1,0,1,-4,-2.4851
netherlands,morocco,3,4,3.3319,2.1722,29,24,10,1,0,1,-1,1.1597
iceland,india,4,5,3.2039,3.3984,31,38,16,1,0,1,-1,-0.19450000000000012
serbia,mongolia,1,2,3.5306,1.5373,29,21,6,1,0,1,-1,1.9933
switzerland,oman,7,2,3.8571,2.3463,33,23,8,1,1,0,5,1.5108000000000001
kazakhstan,usa,3,4,2.6947,2.9680999999999997,23,22,8,1,0,1,-1,-0.27339999999999964
germany,rwanda,4,5,2.9504,2.5971,27,23,14,1,0,1,-1,0.35329999999999995
mexico,oman,0,2,1.8582999999999998,2.2227,19,24,10,1,0,1,-2,-0.3644000000000003
philippines,thailand,3,4,1.8334,2.6473,19,23,6,1,0,1,-1,-0.8139000000000001
rwanda,vietnam,1,3,2.2083,1.628,19,13,12,1,0,1,-2,0.5803
mongolia,ethiopia,3,0,2.2269,1.9525000000000001,24,20,8,1,1,0,3,0.2744
netherlands,peru,1,2,2.3668,2.6084,20,26,24,1,0,1,-1,-0.24160000000000004
indonesia,mexico,2,3,2.3110999999999997,3.4042,26,30,10,1,0,1,-1,-1.0931000000000002
new_zealand,india,1,2,2.9176,2.038,24,21,12,1,0,1,-1,0.8796000000000004
pakistan,canada,1,7,2.1158,3.3773999999999997,21,29,24,1,0,1,-6,-1.2615999999999996
germany,switzerland,5,1,3.0962,2.1831,26,23,8,1,1,0,4,0.9131
singapore,china,5,4,3.4767,2.5063,30,21,4,1,1,0,1,0.9704000000000002
oman,france,2,3,3.1718,2.553,25,22,20,1,0,1,-1,0.6188000000000002
mongolia,usa,1,4,3.4813,3.4551,36,32,8,1,0,1,-3,0.026200000000000223
iceland,uk,1,4,1.7496,3.8576,18,31,16,1,0,1,-3,-2.108
guatemala,serbia,3,4,2.9785,2.9298,26,31,12,1,0,1,-1,0.048699999999999743
brazil,saudi_arabia,2,1,2.9438,1.7972000000000001,25,21,4,1,1,0,1,1.1465999999999998
south_korea,panama,2,3,3.0815,2.705,32,22,18,1,0,1,-1,0.37650000000000006
rwanda,brazil,1,4,2.2401,3.3905,26,26,14,1,0,1,-3,-1.1503999999999999
pakistan,serbia,3,1,3.3975999999999997,2.9617,30,25,14,1,1,0,2,0.43589999999999973
india,germany,3,4,3.334,3.2087,33,28,14,1,0,1,-1,0.1253000000000002
panama,ethiopia,3,0,3.9949,1.7566,32,21,6,1,1,0,3,2.2382999999999997
morocco,saudi_arabia,5,1,4.5182,2.1349,34,24,12,1,1,0,4,2.3833
indonesia,oman,2,4,1.9353,2.8363,18,24,10,1,0,1,-2,-0.901
philippines,germany,3,2,3.4831,3.0562,29,27,4,1,1,0,1,0.42689999999999984
peru,china,4,3,2.1016,2.0259,23,15,14,1,1,0,1,0.07569999999999988
netherlands,kazakhstan,4,0,3.932,1.8367,33,22,4,1,1,0,4,2.0953
new_zealand,philippines,3,4,3.6296,2.2580999999999998,32,22,12,1,0,1,-1,1.3715000000000002
usa,iceland,4,5,3.2316000000000003,3.3285,26,29,12,1,0,1,-1,-0.09689999999999976
thailand,uk,2,3,4.1584,3.7466,30,36,12,1,0,1,-1,0.4118000000000004
switzerland,mexico,4,0,2.6332,2.5078,25,27,8,1,1,0,4,0.12539999999999996
guatemala,mongolia,3,2,3.4797000000000002,1.9074,34,21,16,1,1,0,1,1.5723000000000003
france,canada,6,5,5.0809,2.3762,37,24,6,1,1,0,1,2.7047
vietnam,south_korea,6,3,2.3672,3.1452,19,29,10,1,1,0,3,-0.778
singapore,uae,4,5,3.2137000000000002,3.468,33,32,20,1,0,1,-1,-0.25429999999999975
iceland,panama,2,3,1.929,3.8994,20,33,22,1,0,1,-1,-1.9704
pakistan,rwanda,7,0,4.3201,2.8363,38,25,14,1,1,0,7,1.4838
morocco,serbia,2,3,4.8748000000000005,2.6961,37,28,16,1,0,1,-1,2.1787000000000005
saudi_arabia,india,2,1,5.114,3.9941,48,42,22,1,1,0,1,1.1199
panama,switzerland,5,1,2.5375,1.7688,24,20,14,1,1,0,4,0.7687000000000002
usa,oman,4,5,3.7781000000000002,3.5262,32,33,14,1,0,1,-1,0.25190000000000046
ethiopia,china,2,1,2.825,2.5493,26,22,8,1,1,0,1,0.27570000000000006
germany,indonesia,0,5,3.138,2.7837,25,28,8,1,0,1,-5,0.35429999999999984
vietnam,philippines,2,3,4.8235,2.3453,40,21,18,1,0,1,-1,2.4782
iceland,mongolia,4,2,2.1243,2.2721,20,20,26,1,1,0,2,-0.14780000000000015
netherlands,uk,3,2,4.6165,2.9322,39,27,10,1,1,0,1,1.6843000000000004
netherlands,france,5,3,3.6959999999999997,3.3245,32,30,14,1,1,0,2,0.3714999999999997
new_zealand,uae,9,1,4.5079,1.6516,40,16,6,1,1,0,8,2.8563
thailand,guatemala,3,2,2.1063,3.1948000000000003,23,29,18,1,1,0,1,-1.0885000000000002
kazakhstan,france,2,3,2.2686,2.7651,21,25,6,1,0,1,-1,-0.4964999999999997
south_korea,mexico,7,6,2.9086,3.3427000000000002,30,29,22,1,1,0,1,-0.4341000000000004
singapore,canada,0,2,3.7405,3.5915999999999997,34,31,12,1,0,1,-2,0.14890000000000025
peru,brazil,7,1,4.5245,1.822,34,16,12,1,1,0,6,2.7024999999999997
guatemala,vietnam,4,6,4.7665,3.0422000000000002,38,37,12,1,0,1,-2,1.7242999999999995
brazil,germany,3,2,2.8657,2.2261,23,21,6,1,1,0,1,0.6395999999999997
south_korea,china,5,0,3.7837,2.5414,37,25,6,1,1,0,5,1.2423000000000002
usa,indonesia,4,3,3.1075,3.2391,26,28,18,1,1,0,1,-0.13160000000000016
uae,kazakhstan,2,1,2.5628,1.6049,22,20,6,1,1,0,1,0.9579000000000002
guatemala,germany,0,5,3.3745,3.6792,30,33,20,1,0,1,-5,-0.30469999999999997
ethiopia,thailand,5,4,3.6887999999999996,4.3661,32,33,10,1,1,0,1,-0.6773000000000007
philippines,india,1,0,1.5581,2.0867,16,25,6,1,1,0,1,-0.5286
morocco,rwanda,2,1,2.8539,3.5895,31,37,12,1,1,0,1,-0.7356000000000003
vietnam,pakistan,4,5,2.6383,4.9761,20,39,24,1,0,1,-1,-2.3377999999999997
saudi_arabia,singapore,3,2,2.8085,1.9513,27,21,6,1,1,0,1,0.8572
netherlands,oman,5,0,4.7095,2.3044,34,22,14,1,1,0,5,2.4051000000000005
uk,iceland,4,3,3.3806,2.5679,26,23,22,1,1,0,1,0.8127
france,china,2,3,4.1718,4.0988999999999995,35,34,14,1,0,1,-1,0.07290000000000063
serbia,panama,4,3,3.6369,3.5258000000000003,31,35,18,1,1,0,1,0.11109999999999953
vietnam,singapore,3,2,3.9971,4.2133,33,36,16,1,1,0,1,-0.21620000000000017
peru,mongolia,4,3,4.231,1.8697000000000001,34,20,16,1,1,0,1,2.3613
brazil,canada,4,3,3.1611000000000002,3.6871,24,33,12,1,1,0,1,-0.5259999999999998
kazakhstan,new_zealand,4,0,3.2393,2.4169,24,21,8,1,1,0,4,0.8224
uae,mexico,5,3,3.0946000000000002,3.1319000000000004,27,32,10,1,1,0,2,-0.03730000000000011
south_korea,switzerland,4,3,4.6415,2.7025,41,24,18,1,1,0,1,1.9389999999999996
peru,usa,5,1,3.0049,2.9464,29,25,16,1,1,0,4,0.058499999999999996
china,switzerland,9,4,4.099600000000001,2.7106,34,27,18,1,1,0,5,1.3890000000000007
saudi_arabia,pakistan,2,7,2.2331,4.0476,18,36,20,1,0,1,-5,-1.8145000000000002
rwanda,mexico,0,3,2.8918,3.1818,28,26,18,1,0,1,-3,-0.29000000000000004
uk,guatemala,4,0,4.1996,1.6284,38,17,2,1,1,0,4,2.5712
peru,canada,2,1,2.0354,1.4348,21,14,16,1,1,0,1,0.6006
serbia,thailand,5,3,2.955,3.507,31,30,14,1,1,0,2,-0.552
india,philippines,3,4,3.8184,3.5682,42,33,20,1,0,1,-1,0.2502
kazakhstan,oman,0,1,2.3177,2.2207,22,19,10,1,0,1,-1,0.09699999999999998
morocco,indonesia,2,3,2.8825,2.753,24,35,22,1,0,1,-1,0.12949999999999973
singapore,ethiopia,4,7,3.6106,2.8799,27,27,8,1,0,1,-3,0.7306999999999997
new_zealand,south_korea,6,5,2.5781,4.0871,24,37,10,1,1,0,1,-1.5090000000000003
france,vietnam,3,2,5.1015999999999995,1.8258,33,16,2,1,1,0,1,3.2757999999999994
uae,mongolia,0,1,3.0841,1.7121,28,20,14,1,0,1,-1,1.3719999999999999
germany,panama,7,3,3.1995,2.3964,27,21,10,1,1,0,4,0.8031000000000001
netherlands,canada,6,2,3.2975,2.4326000000000003,28,22,22,1,1,0,4,0.8648999999999996
rwanda,uae,3,2,2.6279,2.0807,28,20,18,1,1,0,1,0.5471999999999997
brazil,iceland,8,0,5.513999999999999,0.5651,42,8,6,1,1,0,8,4.948899999999999
thailand,rwanda,2,1,1.7168,1.806,15,19,10,1,1,0,1,-0.08919999999999995
oman,usa,5,3,4.4731000000000005,3.4273,34,28,12,1,1,0,2,1.0458000000000007
mongolia,philippines,1,2,1.5090999999999999,3.4912,17,36,10,1,0,1,-1,-1.9821000000000002
pakistan,singapore,2,0,3.908,2.5459,33,22,8,1,1,0,2,1.3620999999999999
china,guatemala,3,0,3.0782,1.7144,28,20,10,1,1,0,3,1.3638
indonesia,panama,2,1,2.4142,2.608,22,22,10,1,1,0,1,-0.19379999999999997
iceland,peru,6,5,4.3378,3.3603,39,37,10,1,1,0,1,0.9774999999999996
germany,serbia,2,5,3.669,2.5412,33,25,6,1,0,1,-3,1.1278000000000001
mexico,switzerland,3,6,2.1758,2.3634,22,23,14,1,0,1,-3,-0.18759999999999977
oman,china,5,4,3.6321,2.0905,33,19,10,1,1,0,1,1.5415999999999999
canada,kazakhstan,4,1,3.865,1.682,27,14,14,1,1,0,3,2.1830000000000003
uk,france,2,1,1.7785,2.9406,14,25,8,1,1,0,1,-1.1621
morocco,uae,0,4,1.5499,3.67,15,38,12,1,0,1,-4,-2.1201
new_zealand,ethiopia,4,2,3.8055,1.3914,30,15,6,1,1,0,2,2.4141
saudi_arabia,vietnam,4,3,2.7808,3.0455,23,31,16,1,1,0,1,-0.26469999999999994
south_korea,netherlands,2,7,2.8756,2.903,27,26,22,1,0,1,-5,-0.02740000000000009
rwanda,guatemala,1,2,2.0141,2.2264,23,23,12,1,0,1,-1,-0.21229999999999993
mongolia,serbia,2,0,1.3989,3.3718,17,30,14,1,1,0,2,-1.9728999999999999
saudi_arabia,philippines,3,2,2.8243,1.748,24,20,6,1,1,0,1,1.0763
thailand,panama,3,0,3.7393,2.5473,29,26,8,1,1,0,3,1.1920000000000002
china,singapore,3,4,3.2329,2.7965,28,27,10,1,0,1,-1,0.4363999999999999
philippines,saudi_arabia,1,2,3.0126,2.6724,30,24,18,1,0,1,-1,0.34019999999999984
ethiopia,morocco,6,4,3.6764,4.7382,35,45,24,1,1,0,2,-1.0617999999999999
china,indonesia,4,3,2.8122,2.704,23,34,12,1,1,0,1,0.10819999999999963
india,new_zealand,4,3,3.0976,2.0903,25,21,2,1,1,0,1,1.0072999999999999
south_korea,pakistan,3,1,3.5067000000000004,2.7544,31,23,8,1,1,0,2,0.7523000000000004
switzerland,peru,1,3,1.0268,2.2523,13,26,14,1,0,1,-2,-1.2255
uk,oman,2,3,4.8595,3.1031,34,25,14,1,0,1,-1,1.7563999999999997
france,germany,2,3,3.2045,2.6824,25,24,4,1,0,1,-1,0.5221
usa,kazakhstan,5,1,2.7857000000000003,2.5308,23,23,14,1,1,0,4,0.2549000000000001
canada,brazil,0,4,2.3635,3.5254,25,26,18,1,0,1,-4,-1.1618999999999997
iceland,vietnam,1,2,2.9972999999999996,2.1307,22,21,16,1,0,1,-1,0.8665999999999996
serbia,ethiopia,4,3,2.4779,3.077,21,26,18,1,1,0,1,-0.5991
mexico,singapore,3,4,4.4604,2.6647,31,22,18,1,0,1,-1,1.7957
netherlands,uae,2,0,2.5116,2.8615,26,32,8,1,1,0,2,-0.3498999999999999
thailand,singapore,2,7,3.465,3.9341999999999997,28,31,20,1,0,1,-5,-0.46919999999999984
ethiopia,serbia,3,4,4.8349,3.5224,36,36,10,1,0,1,-1,1.3125
saudi_arabia,philippines,1,2,3.0806,1.8221,23,19,10,1,0,1,-1,1.2585
usa,france,3,4,3.1607000000000003,3.1835,24,30,12,1,0,1,-1,-0.02279999999999971
peru,india,1,2,2.7498,4.9612,29,49,24,1,0,1,-1,-2.2114
south_korea,germany,6,1,3.6563,1.8164,33,17,6,1,1,0,5,1.8398999999999999
kazakhstan,uae,3,2,1.8359,2.1355999999999997,22,18,6,1,1,0,1,-0.29969999999999963
indonesia,iceland,1,2,2.2208,1.7971,22,16,8,1,0,1,-1,0.4237000000000002
india,panama,5,1,3.7183,1.628,33,19,2,1,1,0,4,2.0903
switzerland,rwanda,1,0,1.4919,3.4107,14,32,10,1,1,0,1,-1.9187999999999998
canada,pakistan,4,1,3.8896,3.633,30,30,14,1,1,0,3,0.25660000000000016
uk,china,3,2,2.8324,3.0324,23,26,4,1,1,0,1,-0.20000000000000018
new_zealand,panama,0,2,2.7580999999999998,2.8912999999999998,23,26,12,1,0,1,-2,-0.13319999999999999
vietnam,guatemala,2,3,3.1336,1.9435,32,18,12,1,0,1,-1,1.1901
morocco,netherlands,0,2,2.1599,2.4356,24,24,16,1,0,1,-2,-0.27570000000000006
mongolia,brazil,2,0,1.2823,4.6061,17,35,14,1,1,0,2,-3.3237999999999994
south_korea,thailand,4,5,2.0091,5.0622,23,35,16,1,0,1,-1,-3.0530999999999997
uk,morocco,3,4,4.0728,3.4008000000000003,40,30,12,1,0,1,-1,0.6719999999999997
china,rwanda,3,4,2.7374,2.0557,25,25,8,1,0,1,-1,0.6817000000000002
pakistan,switzerland,2,1,3.6781,2.1224,30,24,16,1,1,0,1,1.5557000000000003
new_zealand,mongolia,3,0,2.51,1.3809,19,17,8,1,1,0,3,1.1290999999999998
pakistan,usa,7,1,5.7939,1.6213,42,16,16,1,1,0,6,4.1726
vietnam,saudi_arabia,2,3,2.9167,3.5058,28,29,16,1,0,1,-1,-0.5890999999999997
oman,peru,1,5,2.444,3.747,25,27,18,1,0,1,-4,-1.303
mexico,ethiopia,5,3,2.6978,2.9167,27,31,10,1,1,0,2,-0.2189000000000001
indonesia,kazakhstan,3,1,2.3411,2.3495,20,24,6,1,1,0,2,-0.008399999999999963
panama,iceland,2,1,2.4765,1.8935,21,18,2,1,1,0,1,0.5830000000000002
singapore,serbia,1,3,2.0827,3.8814,21,29,20,1,0,1,-2,-1.7987000000000002
france,switzerland,2,3,2.0327,2.1766,19,23,10,1,0,1,-1,-0.14389999999999992
guatemala,uae,0,1,2.9425,1.2919,24,20,4,1,0,1,-1,1.6505999999999998
morocco,kazakhstan,1,4,3.2091000000000003,2.8609,27,24,14,1,0,1,-3,0.3482000000000003
canada,india,0,3,1.9556,2.7071,17,25,21,1,0,1,-3,-0.7515000000000001
philippines,brazil,2,3,3.8844999999999996,2.2004,34,20,4,1,0,1,-1,1.6840999999999995
netherlands,germany,3,1,3.6208,2.8981000000000003,28,24,18,1,1,0,2,0.7226999999999997
usa,china,2,1,3.1759,4.2211,25,34,14,1,1,0,1,-1.0452
saudi_arabia,thailand,2,0,1.7490999999999999,4.2356,19,35,12,1,1,0,2,-2.4865
kazakhstan,pakistan,2,3,2.6546000000000003,3.7258999999999998,23,31,6,1,0,1,-1,-1.0712999999999995
peru,singapore,2,1,2.3776,3.2274,24,22,19,1,1,0,1,-0.8497999999999997
germany,panama,2,3,3.1,2.416,25,21,4,1,0,1,-1,0.6840000000000002
indonesia,morocco,2,1,4.1171,2.8529,43,30,6,1,1,0,1,1.2641999999999998
india,guatemala,7,0,3.4584,2.5450999999999997,35,28,10,1,1,0,7,0.9133000000000004
usa,uk,2,1,4.1215,3.0697,33,27,14,1,1,0,1,1.0518
mongolia,rwanda,2,3,2.9347,1.81,26,19,8,1,0,1,-1,1.1246999999999998
new_zealand,mexico,3,1,1.55,2.751,15,21,20,1,1,0,2,-1.2009999999999998
france,ethiopia,4,3,3.4199,2.3181000000000003,31,22,6,1,1,0,1,1.1018
oman,vietnam,6,2,3.5255,3.3817,27,26,14,1,1,0,4,0.14380000000000015
serbia,canada,2,0,3.1951,2.0147,30,22,8,1,1,0,2,1.1804000000000001
iceland,philippines,2,1,3.373,1.5979,28,18,10,1,1,0,1,1.7751000000000001
switzerland,uae,4,2,1.9747,2.2233,25,21,18,1,1,0,2,-0.24860000000000015
brazil,south_korea,4,2,3.6497,2.1219,26,25,12,1,1,0,2,1.5278
saudi_arabia,germany,2,5,2.2473,2.6275,18,25,14,1,0,1,-3,-0.38019999999999987
morocco,uae,2,3,5.3136,1.6939,49,21,10,1,0,1,-1,3.6197
indonesia,iceland,3,1,2.473,2.4622,25,22,6,1,1,0,2,0.010799999999999699
uk,serbia,8,3,6.1366,2.302,40,20,10,1,1,0,5,3.8345999999999996
thailand,netherlands,3,2,2.4822,2.4674,24,24,12,1,1,0,1,0.014800000000000146
rwanda,new_zealand,3,2,2.6924,2.1,23,18,22,1,1,0,1,0.5924
pakistan,philippines,3,0,1.9426,2.5841,18,24,19,1,1,0,3,-0.6414999999999997
oman,france,2,1,3.5457,3.0933,29,26,8,1,1,0,1,0.4523999999999999
singapore,usa,2,3,2.8571,3.6705,26,32,14,1,0,1,-1,-0.8134000000000001
panama,indonesia,4,1,2.8447,2.7661,26,25,14,1,1,0,3,0.07860000000000023
mexico,south_korea,1,3,3.4508,2.708,32,29,12,1,0,1,-2,0.7427999999999999
guatemala,india,4,3,3.0295,2.383,27,29,14,1,1,0,1,0.6465000000000001
iceland,china,1,2,2.4972000000000003,3.012,21,25,20,1,0,1,-1,-0.5147999999999997
south_korea,germany,2,1,2.6077,2.9174,20,26,12,1,1,0,1,-0.3097000000000003
switzerland,brazil,1,3,2.0236,2.5083,23,23,20,1,0,1,-2,-0.48470000000000013
kazakhstan,mongolia,0,4,2.9253,3.6951,27,31,24,1,0,1,-4,-0.7698
ethiopia,vietnam,4,3,2.9949,1.7962,25,18,17,1,1,0,1,1.1986999999999999
india,pakistan,4,3,2.5717999999999996,5.8885000000000005,25,47,26,1,1,0,1,-3.316700000000001
saudi_arabia,china,1,2,1.8176,1.7711,16,16,10,1,0,1,-1,0.04650000000000021
peru,uk,2,0,2.5335,2.2151,23,20,8,1,1,0,2,0.3184
iceland,morocco,4,3,2.0823,2.0201,23,22,8,1,1,0,1,0.062200000000000255
serbia,canada,3,0,2.8027,2.7091,22,28,6,1,1,0,3,0.09360000000000035
kazakhstan,germany,3,4,2.6103,2.0100000000000002,23,17,0,1,0,1,-1,0.6002999999999998
rwanda,oman,3,1,3.6111,2.1962,32,21,8,1,1,0,2,1.4148999999999998
mexico,mongolia,3,2,3.7579,1.9511,32,23,16,1,1,0,1,1.8067999999999997
south_korea,usa,2,3,3.9814,3.6302,35,29,28,1,0,1,-1,0.35119999999999996
guatemala,new_zealand,5,6,4.4301,2.5315,32,31,17,1,0,1,-1,1.8986000000000005
panama,mexico,2,3,3.9619,3.2837,35,25,16,1,0,1,-1,0.6781999999999999
brazil,philippines,3,2,3.7342,3.3356999999999997,27,35,16,1,1,0,1,0.3985000000000003
vietnam,ethiopia,0,1,2.3203,2.6974,22,24,18,1,0,1,-1,-0.3771
uae,switzerland,1,2,3.1114,2.1396,31,25,10,1,0,1,-1,0.9718
indonesia,netherlands,5,3,2.9732,3.3346,31,28,2,1,1,0,2,-0.36140000000000017
france,singapore,2,3,3.3266999999999998,2.9067,27,23,18,1,0,1,-1,0.41999999999999993
mongolia,thailand,1,4,1.2278,3.1867,15,27,16,1,0,1,-3,-1.9589
saudi_arabia,rwanda,2,3,2.7219,2.9493,22,28,6,1,0,1,-1,-0.22739999999999982
guatemala,thailand,3,6,2.9314999999999998,4.4458,28,37,20,1,0,1,-3,-1.5143000000000004
thailand,uae,8,2,5.4049,1.8963999999999999,37,20,10,1,1,0,6,3.5084999999999997
usa,panama,4,3,3.2987,3.6516,29,34,16,1,1,0,1,-0.3529
oman,new_zealand,4,5,3.2493,3.1324,26,25,24,1,0,1,-1,0.11689999999999978
germany,serbia,4,5,3.9779999999999998,3.4021,32,27,12,1,0,1,-1,0.5758999999999999
morocco,peru,1,6,2.5317000000000003,2.3767,27,32,6,1,0,1,-5,0.15500000000000025
singapore,pakistan,3,6,2.4403,3.3308999999999997,21,29,18,1,0,1,-3,-0.8905999999999996
indonesia,india,4,1,2.5719,2.8245999999999998,26,32,4,1,1,0,3,-0.2526999999999999
kazakhstan,guatemala,1,5,1.3452,3.6878,21,34,14,1,0,1,-4,-2.3426
china,switzerland,4,0,3.6063,1.1465,33,13,4,1,1,0,4,2.4598
mexico,philippines,3,4,3.603,1.8762999999999999,33,17,10,1,0,1,-1,1.7267000000000003
ethiopia,netherlands,3,1,2.3194999999999997,2.0778,24,21,6,1,1,0,2,0.2416999999999998
canada,vietnam,4,0,2.8871,1.0903,23,12,6,1,1,0,4,1.7968000000000002
mongolia,iceland,2,3,3.3138,3.0392,36,25,10,1,0,1,-1,0.27459999999999996
vietnam,france,4,3,2.6830000000000003,2.5049,23,19,10,1,1,0,1,0.17810000000000015
netherlands,uk,1,0,1.4183000000000001,2.0525,13,20,8,1,1,0,1,-0.6342000000000001
brazil,canada,5,3,3.3882,2.1817,28,23,16,1,1,0,2,1.2064999999999997
south_korea,ethiopia,5,4,3.0051,3.4455,31,32,20,1,1,0,1,-0.4403999999999999
uk,india,8,3,4.2677,2.5987999999999998,34,26,8,1,1,0,5,1.6688999999999998
panama,saudi_arabia,3,4,4.1528,3.834,30,31,20,1,0,1,-1,0.3188
china,morocco,6,1,4.4168,1.7969,41,21,14,1,1,0,5,2.6199000000000003
germany,canada,1,4,2.5235,2.526,23,25,4,1,0,1,-3,-0.0024999999999999467
serbia,indonesia,3,5,2.5208,2.9625,20,33,8,1,0,1,-2,-0.4417
singapore,brazil,2,5,2.1128,4.6209999999999996,25,32,17,1,0,1,-3,-2.5081999999999995
singapore,new_zealand,3,1,2.0721,3.1022,18,28,6,1,1,0,2,-1.0301
kazakhstan,peru,2,6,1.7119,3.4367,18,28,19,1,0,1,-4,-1.7248
philippines,south_korea,4,0,2.0476,3.0587,21,26,16,1,1,0,4,-1.0110999999999999
iceland,rwanda,6,7,5.1684,3.9753,44,41,16,1,0,1,-1,1.1931000000000003
mongolia,thailand,4,5,2.5089,4.5016,27,39,8,1,0,1,-1,-1.9926999999999997
ethiopia,switzerland,5,4,1.6962,3.4667,19,32,22,1,1,0,1,-1.7705
oman,netherlands,5,4,4.5706999999999995,5.2163,37,43,31,1,1,0,1,-0.6456000000000008
guatemala,mexico,2,4,3.2978,3.2526,35,32,8,1,0,1,-2,0.04519999999999991
pakistan,vietnam,2,1,2.9072,2.4657999999999998,24,23,14,1,1,0,1,0.44140000000000024
usa,brazil,5,2,2.1725,2.3741,20,20,10,1,1,0,3,-0.2016
new_zealand,netherlands,3,5,2.1757,2.3286,23,21,12,1,0,1,-2,-0.1528999999999998
uae,france,3,4,2.3526,3.0961,22,28,12,1,0,1,-1,-0.7435
usa,china,2,9,2.6222,3.5189,27,29,20,1,0,1,-7,-0.8967
pakistan,ethiopia,1,2,2.803,2.8329,24,24,24,1,0,1,-1,-0.029900000000000038
saudi_arabia,guatemala,0,1,2.2762000000000002,2.2143,22,21,16,1,0,1,-1,0.061900000000000066
south_korea,peru,5,4,2.8503,3.0094,27,28,14,1,1,0,1,-0.15910000000000002
rwanda,kazakhstan,8,3,3.606,3.3668,27,27,16,1,1,0,5,0.23919999999999986
mongolia,india,1,0,1.332,2.0798,16,20,12,1,1,0,1,-0.7478
indonesia,uae,5,1,2.2849,2.0766,28,22,10,1,1,0,4,0.20829999999999993
morocco,switzerland,2,1,1.5887,1.9606,16,24,8,1,1,0,1,-0.3718999999999999
thailand,mexico,4,3,2.5609,1.7067999999999999,21,20,10,1,1,0,1,0.8541000000000003
peru,france,4,0,2.8289,1.4355,24,15,4,1,1,0,4,1.3934
oman,uk,3,1,3.1128,3.1797,27,24,16,1,1,0,2,-0.06689999999999996
panama,vietnam,6,1,4.0606,2.0166999999999997,29,19,10,1,1,0,5,2.0439000000000003
new_zealand,canada,4,3,3.2265,2.8192,24,20,14,1,1,0,1,0.4073000000000002
philippines,serbia,1,2,2.6524,3.5952,31,37,4,1,0,1,-1,-0.9428000000000001
germany,france,5,3,3.1249000000000002,4.4378,26,32,16,1,1,0,2,-1.3129
netherlands,brazil,3,0,2.2875,1.7504,18,18,4,1,1,0,3,0.5371000000000001
iceland,singapore,3,5,3.4948,2.4371,28,24,14,1,0,1,-2,1.0577
iceland,thailand,4,3,2.0076,4.4952,19,34,18,1,1,0,1,-2.4875999999999996
morocco,canada,2,1,1.8632,2.1975000000000002,19,25,4,1,1,0,1,-0.33430000000000026
rwanda,indonesia,3,0,2.6261,0.8347,25,10,4,1,1,0,3,1.7914
thailand,india,3,2,3.4001,3.7453,26,34,18,1,1,0,1,-0.34519999999999973
france,mongolia,4,3,4.4128,2.3889,34,22,10,1,1,0,1,2.0239
peru,uae,2,3,2.745,1.9653,27,21,14,1,0,1,-1,0.7797000000000001
usa,new_zealand,4,3,3.3974,3.7631,27,38,14,1,1,0,1,-0.3656999999999999
south_korea,saudi_arabia,5,4,3.0061,2.4215,31,22,10,1,1,0,1,0.5846
china,netherlands,2,4,2.5529,2.4706,24,26,10,1,0,1,-2,0.08230000000000004
pakistan,germany,5,6,4.1249,3.4574,32,31,16,1,0,1,-1,0.6675000000000004
